Group,Subgroup,Name,Shape,Type,Size
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,tgSet2,"(1, 1)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,userImageSelection,"(1,)",Bytefield,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,userImageSelectionNumber,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,videoGain,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,acqCounter,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,acqDesc,"(1,)",|S7,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,acqMsg,"(1,)",|S2,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,acqState,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,acqTime,"(1,)",|S26,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,acqTimeInCycle,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,amplitudeSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,amplitudeSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,beamID,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,cameraOffset,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,cameraOffset_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,cameraOffset_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,cameraSwitch,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,cameraZoom,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,cycleTime,"(1,)",|S26,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,descSet1,"(1,)",|S21,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,descSet2,"(1,)",|S19,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,deviceName,"(1,)",|S15,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,filterSelect,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,filterSelectStr,"(4,)",|S9,4
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,filterSelect_max,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,filterSelect_min,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,firstLamp,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,firstLamp_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,firstLamp_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,imagePositionSet1,"(1, 400)",float64,400
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,imagePositionSet1_unit,"(1,)",|S2,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,imagePositionSet2,"(1, 300)",float64,300
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,imagePositionSet2_unit,"(1,)",|S2,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,imageSet,"(1, 120000)",int16,120000
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,leftBottomReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,leftTopReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,mire,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,nbAcq,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,nbDataSets,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,nbImages,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,nbPtsInSet1,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,nbPtsInSet2,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,observables,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,offsetCalSet1,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,offsetCalSet2,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,pixelCalSet1,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,pixelCalSet2,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,planeSet1,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,planeSet2,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,positionSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,positionSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,propType,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,rightBottomReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,rightTopReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,saturationThreshold,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,screenSelect,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,screenSelectStr,"(4,)",|S10,4
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,screenSelect_max,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,screenSelect_min,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,secondLamp,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,secondLamp_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,secondLamp_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,sigmaSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,sigmaSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,superCycleNb,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,userImageSelection,"(1,)",Bytefield,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,userImageSelectionNumber,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Image,videoGain,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,acqCounter,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,acqDesc,"(1,)",|S7,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,acqMsg,"(1,)",|S2,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,acqState,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,acqTime,"(1,)",|S26,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,acqTimeInCycle,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,amplitudeSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,amplitudeSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,beamID,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,cameraOffset,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,cameraOffset_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,cameraOffset_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,cameraSwitch,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,cameraZoom,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,cycleTime,"(1,)",|S26,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,descSet1,"(1,)",|S21,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,descSet2,"(1,)",|S19,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,deviceName,"(1,)",|S15,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,filterSelect,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,filterSelectStr,"(4,)",|S9,4
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,filterSelect_max,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,filterSelect_min,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,firstLamp,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,firstLamp_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,firstLamp_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,leftBottomReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,leftTopReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,mire,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,nbAcq,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,nbDataSets,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,nbGates,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,nbPtsPerProjInSet1,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,nbPtsPerProjInSet2,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,observables,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,offsetCalSet1,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,offsetCalSet2,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,offsetSet1,"(1, 1)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,offsetSet2,"(1, 1)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,pixelCalSet1,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,pixelCalSet2,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,planeSet1,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,planeSet2,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,positionSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,positionSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,projDataSet1,"(1, 400)",float64,400
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,projDataSet2,"(1, 300)",float64,300
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,projPositionSet1,"(1, 400)",float64,400
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,projPositionSet2,"(1, 300)",float64,300
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,propType,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,rightBottomReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,rightTopReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,saturationThreshold,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,screenSelect,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,screenSelectStr,"(4,)",|S10,4
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,screenSelect_max,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,screenSelect_min,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,secondLamp,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,secondLamp_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,secondLamp_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,sigmaSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,sigmaSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,superCycleNb,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,tgSet1,"(1, 1)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,tgSet2,"(1, 1)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,userImageSelection,"(1,)",Bytefield,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,userImageSelectionNumber,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Acquisition,videoGain,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,acqCounter,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,acqDesc,"(1,)",|S7,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,acqMsg,"(1,)",|S2,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,acqState,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,acqTime,"(1,)",|S26,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,acqTimeInCycle,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,amplitudeSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,amplitudeSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,beamID,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,cameraOffset,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,cameraOffset_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,cameraOffset_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,cameraSwitch,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,cameraZoom,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,cycleTime,"(1,)",|S26,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,descSet1,"(1,)",|S21,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,descSet2,"(1,)",|S19,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,deviceName,"(1,)",|S15,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,filterSelect,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,filterSelectStr,"(4,)",|S9,4
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,filterSelect_max,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,filterSelect_min,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,firstLamp,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,firstLamp_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,firstLamp_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,imagePositionSet1,"(1, 400)",float64,400
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,imagePositionSet1_unit,"(1,)",|S2,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,imagePositionSet2,"(1, 300)",float64,300
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,imagePositionSet2_unit,"(1,)",|S2,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,imageSet,"(1, 120000)",int16,120000
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,leftBottomReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,leftTopReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,mire,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,nbAcq,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,nbDataSets,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,nbImages,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,nbPtsInSet1,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,nbPtsInSet2,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,observables,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,offsetCalSet1,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,offsetCalSet2,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,pixelCalSet1,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,pixelCalSet2,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,planeSet1,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,planeSet2,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,positionSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,positionSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,propType,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,rightBottomReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,rightTopReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,saturationThreshold,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,screenSelect,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,screenSelectStr,"(4,)",|S10,4
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,screenSelect_max,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,screenSelect_min,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,secondLamp,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,secondLamp_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,secondLamp_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,sigmaSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,sigmaSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,superCycleNb,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,userImageSelection,"(1,)",Bytefield,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,userImageSelectionNumber,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412426/Image,videoGain,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412442,Acquisition,(),|S98,1
AwakeEventData,AwakeEventData/TT41.BTV.412442,Image,(),|S92,1
AwakeEventData,AwakeEventData/TT43.BPM.430010/Acquisition,horAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430010/Acquisition,horPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT43.BPM.430010/Acquisition,posOK,"(0,)",Bytefield,0
AwakeEventData,AwakeEventData/TT43.BPM.430010/Acquisition,sigma,"(12,)",int32,12
AwakeEventData,AwakeEventData/TT43.BPM.430010/Acquisition,sigmaAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430010/Acquisition,spsExtraction,(),bool,1
AwakeEventData,AwakeEventData/TT43.BPM.430010/Acquisition,spsExtractionIndex,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT43.BPM.430010/Acquisition,verAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430010/Acquisition,verPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT43.BPM.430028/Acquisition,horAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430028/Acquisition,horPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT43.BPM.430028/Acquisition,posOK,"(0,)",Bytefield,0
AwakeEventData,AwakeEventData/TT43.BPM.430028/Acquisition,sigma,"(12,)",int32,12
AwakeEventData,AwakeEventData/TT43.BPM.430028/Acquisition,sigmaAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430028/Acquisition,spsExtraction,(),bool,1
AwakeEventData,AwakeEventData/TT43.BPM.430028/Acquisition,spsExtractionIndex,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT43.BPM.430028/Acquisition,verAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430028/Acquisition,verPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT43.BPM.430039/Acquisition,horAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430039/Acquisition,horPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT43.BPM.430039/Acquisition,posOK,"(0,)",Bytefield,0
AwakeEventData,AwakeEventData/TT43.BPM.430039/Acquisition,sigma,"(12,)",int32,12
AwakeEventData,AwakeEventData/TT43.BPM.430039/Acquisition,sigmaAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430039/Acquisition,spsExtraction,(),bool,1
AwakeEventData,AwakeEventData/TT43.BPM.430039/Acquisition,spsExtractionIndex,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT43.BPM.430039/Acquisition,verAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430039/Acquisition,verPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT43.BPM.430103/Acquisition,horAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430103/Acquisition,horPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT43.BPM.430103/Acquisition,posOK,"(0,)",Bytefield,0
AwakeEventData,AwakeEventData/TT43.BPM.430103/Acquisition,sigma,"(12,)",int32,12
AwakeEventData,AwakeEventData/TT43.BPM.430103/Acquisition,sigmaAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430103/Acquisition,spsExtraction,(),bool,1
AwakeEventData,AwakeEventData/TT43.BPM.430103/Acquisition,spsExtractionIndex,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT43.BPM.430103/Acquisition,verAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430103/Acquisition,verPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT43.BPM.430129/Acquisition,horAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430129/Acquisition,horPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT43.BPM.430129/Acquisition,posOK,"(0,)",Bytefield,0
AwakeEventData,AwakeEventData/TT43.BPM.430129/Acquisition,sigma,"(12,)",int32,12
AwakeEventData,AwakeEventData/TT43.BPM.430129/Acquisition,sigmaAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430129/Acquisition,spsExtraction,(),bool,1
AwakeEventData,AwakeEventData/TT43.BPM.430129/Acquisition,spsExtractionIndex,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT43.BPM.430129/Acquisition,verAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430129/Acquisition,verPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT43.BPM.430203/Acquisition,horAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430203/Acquisition,horPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT43.BPM.430203/Acquisition,posOK,"(0,)",Bytefield,0
AwakeEventData,AwakeEventData/TT43.BPM.430203/Acquisition,sigma,"(12,)",int32,12
AwakeEventData,AwakeEventData/TT43.BPM.430203/Acquisition,sigmaAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430203/Acquisition,spsExtraction,(),bool,1
AwakeEventData,AwakeEventData/TT43.BPM.430203/Acquisition,spsExtractionIndex,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT43.BPM.430203/Acquisition,verAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430203/Acquisition,verPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT43.BPM.430308/Acquisition,horAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430308/Acquisition,horPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT43.BPM.430308/Acquisition,posOK,"(0,)",Bytefield,0
AwakeEventData,AwakeEventData/TT43.BPM.430308/Acquisition,sigma,"(12,)",int32,12
AwakeEventData,AwakeEventData/TT43.BPM.430308/Acquisition,sigmaAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430308/Acquisition,spsExtraction,(),bool,1
AwakeEventData,AwakeEventData/TT43.BPM.430308/Acquisition,spsExtractionIndex,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT43.BPM.430308/Acquisition,verAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT43.BPM.430308/Acquisition,verPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/VGP.412400/PR,value,"(1,)",float32,1
AwakeEventData,AwakeEventData/VGP.412423/PR,value,"(1,)",float32,1
AwakeEventData,AwakeEventData/VTUAwake2Fc/ModeAcq,pdcOutDelay,"(1,)",int16,1
AwakeEventData,AwakeEventData/VTUAwake2Fc/NormalModeAcq,b_offline,"(1,)",int64,1
AwakeEventData,AwakeEventData/VTUAwake2Frep/ModeAcq,pdcOutDelay,"(1,)",int16,1
AwakeEventData,AwakeEventData/VTUAwake2Frep/NormalModeAcq,b_offline,"(1,)",int64,1
AwakeEventData,AwakeEventData/VTUAwake3FT0/ModeAcq,pdcOutDelay,"(1,)",int16,1
AwakeEventData,AwakeEventData/VTUAwake3FT0/NormalModeAcq,b_offline,"(1,)",int64,1
AwakeEventData,AwakeEventData/VTUAwake3FT1/ModeAcq,pdcOutDelay,"(1,)",int16,1
AwakeEventData,AwakeEventData/VTUAwake3FT1/NormalModeAcq,b_offline,"(1,)",int64,1
AwakeEventData,AwakeEventData/VVGF.412400/StartCounterSt,value,"(1,)",int32,1
AwakeEventData,AwakeEventData/VVGF.412400/State,value,"(1,)",int16,1
AwakeEventData,AwakeEventData/VVGF.412423/StartCounterSt,value,"(1,)",int32,1
AwakeEventData,AwakeEventData/VVGF.412423/State,value,"(1,)",int16,1
AwakeEventData,AwakeEventData/XMPP-STREAK/StreakImage,streakImageBinning,"(1,)",|S5,1
AwakeEventData,AwakeEventData/XMPP-STREAK/StreakImage,streakImageData,"(344064,)",int32,344064
AwakeEventData,AwakeEventData/XMPP-STREAK/StreakImage,streakImageExposureTime,"(1,)",|S5,1
